ano,sigla_uf,rede,diretoria,id_municipio,prop_aprovados_anos_inciais_ef,prop_reprovados_anos_iniciais_ef,prop_abandono_anos_iniciais_ef,prop_aprovados_anos_finais_ef,prop_reprovados_anos_finais_ef,prop_abandono_anos_finais_ef,prop_aprovados_em,prop_reprovados_em,prop_abandono_em
2011,SP,,,3512605,83.33334,16.66667,0.0,93.33334,6.153846,0.5128205,79.01786,16.07143,4.910714
2011,SP,,,3521705,96.67897,3.321033,0.0,92.30211,6.753813,0.9440813,83.29082,11.35204,5.357143
2011,SP,,,3522802,100.0,0.0,0.0,93.73717,5.030801,1.232033,85.58394,8.941606,5.474452
2011,SP,,,3523206,0.0,0.0,0.0,95.72791,3.318125,0.953961,85.09638,10.34321,4.560414
2011,SP,,,3543501,88.88889,11.11111,0.0,94.8718,2.777778,2.350427,90.97473,5.415163,3.610108
2011,SP,,,3507001,0.0,0.0,0.0,0.0,0.0,0.0,86.38889,8.888889,4.722222
2011,SP,,,3508405,0.0,0.0,0.0,94.09765,4.511743,1.390606,83.48277,10.0991,6.418122
2011,SP,,,3511508,0.0,0.0,0.0,0.0,0.0,0.0,83.76881,9.422011,6.809185
2011,SP,,,3521002,0.0,0.0,0.0,0.0,0.0,0.0,79.11153,13.138,7.750473
2011,SP,,,3523909,95.19231,4.326923,0.4807692,88.37778,9.624987,1.997238,82.95922,12.7572,4.283576
2011,SP,,,3525854,0.0,0.0,0.0,0.0,0.0,0.0,96.55173,1.149425,2.298851
2011,SP,,,3540606,0.0,0.0,0.0,86.48649,7.207207,6.306306,82.43314,13.21447,4.352386
2011,SP,,,3545209,94.68085,5.18617,0.1329787,96.59853,2.800206,0.6012713,91.69884,6.44305,1.858108
2011,SP,,,3554508,0.0,0.0,0.0,0.0,0.0,0.0,75.32189,8.655222,16.02289
2011,SP,,,3506102,0.0,0.0,0.0,94.18127,4.401343,1.417382,86.72329,9.655789,3.620921
2011,SP,,,3518602,0.0,0.0,0.0,0.0,0.0,0.0,83.43195,10.57692,5.991124
2011,SP,,,3518859,0.0,0.0,0.0,0.0,0.0,0.0,95.04644,4.95356,0.0
2011,SP,,,3524303,0.0,0.0,0.0,91.37145,4.419502,4.209049,83.63971,8.455882,7.904412
2011,SP,,,3531308,0.0,0.0,0.0,94.18121,4.655029,1.163757,83.58832,10.8484,5.563282
2011,SP,,,3531506,0.0,0.0,0.0,97.05373,0.6932409,2.253033,94.82496,0.152207,5.022831
2011,SP,,,3540903,0.0,0.0,0.0,0.0,0.0,0.0,78.98194,15.10673,5.91133
2011,SP,,,3553104,0.0,0.0,0.0,94.29929,3.562945,2.137767,88.25911,10.12146,1.619433
2011,SP,,,3553203,0.0,0.0,0.0,97.5089,2.135231,0.3558719,94.93671,3.797468,1.265823
2011,SP,,,3553658,0.0,0.0,0.0,96.75325,3.246753,0.0,100.0,0.0,0.0
2011,SP,,,3503901,95.11494,4.885057,0.0,92.32653,7.428571,0.244898,79.48052,19.22078,1.298701
2011,SP,,,3518305,0.0,0.0,0.0,95.50912,4.090707,0.4001779,85.63312,12.41883,1.948052
2011,SP,,,3520202,0.0,0.0,0.0,90.48843,8.74036,0.7712082,84.43396,11.32076,4.245283
2011,SP,,,3524402,93.43284,6.368159,0.199005,93.17046,5.917347,0.9121916,80.7561,15.81675,3.427158
2011,SP,,,3546009,0.0,0.0,0.0,0.0,0.0,0.0,83.2981,9.302325,7.399577
2011,SP,,,3546801,0.0,0.0,0.0,95.39627,3.991842,0.6118881,84.72609,10.77066,4.50325
2011,SP,,,3502606,0.0,0.0,0.0,100.0,0.0,0.0,98.05195,1.948052,0.0
2011,SP,,,3503950,100.0,0.0,0.0,99.03846,0.9615384,0.0,98.73418,1.265823,0.0
2011,SP,,,3504206,0.0,0.0,0.0,94.92754,4.710145,0.3623188,93.38677,3.406814,3.206413
2011,SP,,,3513850,93.10345,6.896552,0.0,89.13043,10.86957,0.0,87.5,12.5,0.0
2011,SP,,,3514205,0.0,0.0,0.0,99.20635,0.7936508,0.0,94.25288,5.747127,0.0
2011,SP,,,3518909,0.0,0.0,0.0,96.28378,2.364865,1.351351,89.79592,8.163265,2.040816
2011,SP,,,3524808,0.0,0.0,0.0,96.95499,2.559576,0.4854369,92.91872,5.541872,1.539409
2011,SP,,,3529104,0.0,0.0,0.0,96.26168,3.738318,0.0,95.45454,4.545455,0.0
2011,SP,,,3529658,0.0,0.0,0.0,95.89041,4.109589,0.0,93.05556,6.944445,0.0
2011,SP,,,3532843,0.0,0.0,0.0,95.28302,4.716981,0.0,96.7033,3.296703,0.0
2011,SP,,,3535200,0.0,0.0,0.0,96.62162,3.378378,0.0,96.57534,3.424658,0.0
2011,SP,,,3535903,0.0,0.0,0.0,93.53613,6.463878,0.0,87.5,12.5,0.0
2011,SP,,,3540259,0.0,0.0,0.0,94.16666,3.333333,2.5,93.125,0.0,6.875
2011,SP,,,3544509,0.0,0.0,0.0,80.48781,17.07317,2.439024,89.43089,9.756098,0.8130081
2011,SP,,,3545704,0.0,0.0,0.0,92.12122,7.878788,0.0,92.89941,7.100592,0.0
2011,SP,,,3546108,0.0,0.0,0.0,98.78049,1.219512,0.0,95.55556,4.444445,0.0
2011,SP,,,3546603,0.0,0.0,0.0,93.44262,3.278688,3.278688,92.19512,5.365854,2.439024
2011,SP,,,3547403,0.0,0.0,0.0,98.52941,0.0,1.470588,92.47312,6.451613,1.075269
2011,SP,,,3547650,100.0,0.0,0.0,98.9899,0.0,1.010101,96.55173,3.448276,0.0
2011,SP,,,3547205,100.0,0.0,0.0,98.63013,0.0,1.369863,91.30434,6.521739,2.173913
2011,SP,,,3549003,87.03704,12.96296,0.0,98.125,1.875,0.0,85.98131,14.01869,0.0
2011,SP,,,3552551,0.0,0.0,0.0,99.5671,0.4329004,0.0,97.84173,2.158273,0.0
2011,SP,,,3554904,0.0,0.0,0.0,90.90909,9.090909,0.0,90.15544,9.84456,0.0
2011,SP,,,3555802,92.5,7.5,0.0,98.27586,1.724138,0.0,89.36877,10.63123,0.0
2011,SP,,,3556958,96.2963,3.703704,0.0,95.65218,4.347826,0.0,78.0,20.0,2.0
2011,SP,,,3505203,0.0,0.0,0.0,90.09288,8.978328,0.9287926,87.30965,9.847715,2.84264
2011,SP,,,3505302,0.0,0.0,0.0,95.15689,4.843111,0.0,88.07242,11.60809,0.3194888
2011,SP,,,3506805,0.0,0.0,0.0,85.40372,14.59627,0.0,85.47215,14.52785,0.0
2011,SP,,,3507308,0.0,0.0,0.0,91.40272,7.239819,1.357466,84.14634,12.80488,3.04878
2011,SP,,,3507456,0.0,0.0,0.0,0.0,0.0,0.0,72.72727,23.96694,3.305785
2011,SP,,,3507902,0.0,0.0,0.0,85.63327,2.646503,11.72023,68.30466,10.81081,20.88452
2011,SP,,,3514106,0.0,0.0,0.0,88.8421,1.473684,9.684211,87.08334,0.4166667,12.5
2011,SP,,,3520004,0.0,0.0,0.0,92.41135,5.815603,1.77305,78.9864,12.97899,8.034611
2011,SP,,,3522000,0.0,0.0,0.0,94.49541,4.587156,0.9174312,90.90909,8.333333,0.7575758
2011,SP,,,3522901,0.0,0.0,0.0,83.11688,9.61039,7.272727,74.45255,15.32847,10.21898
2011,SP,,,3525300,0.0,0.0,0.0,93.17242,4.62069,2.206897,86.53947,5.959226,7.501307
2011,SP,,,3528007,0.0,0.0,0.0,99.34641,0.4668534,0.1867414,97.6912,1.154401,1.154401
2011,SP,,,3529807,0.0,0.0,0.0,97.94801,0.1367989,1.915185,91.02296,6.680584,2.296451
2011,SP,,,3536703,0.0,0.0,0.0,95.36749,3.786191,0.8463252,84.74577,12.4092,2.845036
2011,SP,,,3554706,97.08029,2.919708,0.0,90.94736,0.8421053,8.210526,90.81967,1.639344,7.540984
2011,SP,,,3500204,0.0,0.0,0.0,0.0,0.0,0.0,98.08917,0.0,1.910828
2011,SP,,,3504800,0.0,0.0,0.0,96.06987,1.746725,2.183406,86.18619,2.702703,11.11111
2011,SP,,,3521507,0.0,0.0,0.0,90.34483,3.908046,5.747127,86.36364,7.575758,6.060606
2011,SP,,,3524501,0.0,0.0,0.0,98.9418,1.058201,0.0,95.671,3.896104,0.4329004
2011,SP,,,3525706,95.78059,4.219409,0.0,95.32794,3.414196,1.257862,77.58463,13.90668,8.508692
2011,SP,,,3529500,0.0,0.0,0.0,98.85058,1.149425,0.0,84.18367,15.81633,0.0
2011,SP,,,3530300,0.0,0.0,0.0,95.02599,4.342984,0.6310319,92.63393,5.970982,1.395089
2011,SP,,,3531407,0.0,0.0,0.0,96.68508,2.209945,1.104972,79.0146,15.69343,5.291971
2011,SP,,,3532504,0.0,0.0,0.0,100.0,0.0,0.0,98.55073,1.449275,0.0
2011,SP,,,3532702,0.0,0.0,0.0,96.1039,2.597403,1.298701,91.86992,6.504065,1.626016
2011,SP,,,3532801,0.0,0.0,0.0,84.66666,13.0,2.333333,76.99115,17.25664,5.752213
2011,SP,,,3539608,0.0,0.0,0.0,95.34884,3.654485,0.9966778,90.19608,3.267974,6.535948
2011,SP,,,3539905,98.50746,1.492537,0.0,97.20497,2.173913,0.621118,98.32402,1.675978,0.0
2011,SP,,,3544806,0.0,0.0,0.0,93.09309,4.504505,2.402402,86.04651,9.767442,4.186047
2011,SP,,,3553401,0.0,0.0,0.0,97.21255,1.393728,1.393728,82.90488,5.912596,11.18252
2011,SP,,,3555356,0.0,0.0,0.0,0.0,0.0,0.0,82.7907,7.906977,9.302325
2011,SP,,,3555703,88.23529,11.76471,0.0,97.27273,2.727273,0.0,91.80328,3.278688,4.918033
2011,SP,,,3556008,0.0,0.0,0.0,0.0,0.0,0.0,85.78554,3.990025,10.22444
2011,SP,,,3557154,0.0,0.0,0.0,99.39394,0.6060606,0.0,91.46342,3.658537,4.878049
2011,SP,,,3509601,0.0,0.0,0.0,93.00777,5.882353,1.109878,81.66305,12.96928,5.36767
2011,SP,,,3523404,0.0,0.0,0.0,0.0,0.0,0.0,74.52374,19.50274,5.973523
2011,SP,,,3524006,0.0,0.0,0.0,96.71429,3.178571,0.1071429,88.72222,11.05556,0.2222222
2011,SP,,,3525201,0.0,0.0,0.0,94.78123,4.849763,0.3690037,86.76732,12.61101,0.6216697
2011,SP,,,3525904,0.0,0.0,0.0,88.0787,9.282408,2.638889,82.74763,11.7849,5.467473
2011,SP,,,3527306,0.0,0.0,0.0,90.48152,7.726764,1.791713,80.85107,14.60015,4.54879
2011,SP,,,3556503,100.0,0.0,0.0,94.73944,4.093375,1.167187,83.1489,10.89034,5.960764
2011,SP,,,3503802,0.0,0.0,0.0,91.47807,7.743989,0.7779349,83.47165,12.51729,4.011065
2011,SP,,,3512407,0.0,0.0,0.0,90.25559,7.507987,2.236422,83.67347,11.97279,4.353742
2011,SP,,,3512803,0.0,0.0,0.0,87.72523,10.13513,2.13964,85.98396,11.70363,2.312412
2011,SP,,,3515152,0.0,0.0,0.0,94.91525,5.084746,0.0,87.3805,12.4283,0.1912046
2011,SP,,,3521101,0.0,0.0,0.0,99.04762,0.952381,0.0,100.0,0.0,0.0
2011,SP,,,3521408,0.0,0.0,0.0,90.95564,7.849829,1.194539,84.81752,13.13869,2.043796
2011,SP,,,3526902,92.91785,7.082153,0.0,93.4657,5.013823,1.520483,83.05332,13.01263,3.93405
2011,SP,,,3543907,91.37931,8.620689,0.0,94.32963,4.278741,1.391629,84.8784,11.72061,3.400987
2011,SP,,,3546702,0.0,0.0,0.0,0.0,0.0,0.0,85.82888,9.358289,4.812834
2011,SP,,,3508801,93.75,6.25,0.0,93.98195,3.911735,2.106319,70.44146,22.45681,7.101727
2011,SP,,,3517000,0.0,0.0,0.0,89.39874,5.063291,5.537975,73.41772,15.44304,11.13924
2011,SP,,,3517208,0.0,0.0,0.0,78.7062,18.0593,3.234501,64.51613,25.80645,9.67742
2011,SP,,,3517307,0.0,0.0,0.0,89.77273,6.818182,3.409091,86.58009,8.225108,5.194805
2011,SP,,,3518107,85.03937,14.96063,0.0,87.81362,8.960573,3.225806,80.46512,8.83721,10.69767
2011,SP,,,3527108,84.06961,15.66265,0.2677376,86.45778,11.4445,2.097716,63.8925,27.61162,8.495882
2011,SP,,,3540101,0.0,0.0,0.0,94.79166,4.6875,0.5208333,85.33334,8.0,6.666667
2011,SP,,,3541604,82.42424,17.27273,0.3030303,86.21454,9.66312,4.12234,70.21739,18.26087,11.52174
2011,SP,,,3544608,0.0,0.0,0.0,83.73702,9.342561,6.920415,71.875,15.10417,13.02083
2011,SP,,,3555901,100.0,0.0,0.0,91.74312,5.504587,2.752294,75.4386,19.29825,5.263158
2011,SP,,,3501400,0.0,0.0,0.0,96.65072,1.435407,1.913876,90.84507,2.816901,6.338028
2011,SP,,,3501509,0.0,0.0,0.0,93.72385,3.76569,2.51046,85.71429,13.53383,0.7518797
2011,SP,,,3514700,0.0,0.0,0.0,88.99083,9.785933,1.223242,78.65613,13.04348,8.300395
2011,SP,,,3515657,0.0,0.0,0.0,96.9697,3.030303,0.0,95.3125,3.125,1.5625
2011,SP,,,3516606,0.0,0.0,0.0,94.02174,1.630435,4.347826,88.25623,3.914591,7.829182
2011,SP,,,3516705,0.0,0.0,0.0,95.0045,2.565257,2.430243,84.46215,6.294821,9.243028
2011,SP,,,3525805,0.0,0.0,0.0,94.86487,4.594594,0.5405405,84.74577,13.55932,1.694915
2011,SP,,,3527801,0.0,0.0,0.0,93.76947,3.115265,3.115265,91.25,0.625,8.125
2011,SP,,,3529005,95.1145,4.885496,0.0,94.67481,4.207769,1.117416,87.81776,8.65467,3.527564
2011,SP,,,3533700,0.0,0.0,0.0,91.50579,6.949807,1.544402,84.25197,12.59842,3.149606
2011,SP,,,3534104,94.11765,5.882353,0.0,96.23189,3.188406,0.5797101,90.70796,4.867257,4.424779
2011,SP,,,3534500,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2011,SP,,,3540002,0.0,0.0,0.0,95.78207,2.460457,1.757469,93.61997,4.854369,1.525659
2011,SP,,,3556602,0.0,0.0,0.0,99.2,0.48,0.32,95.77837,4.221636,0.0
2011,SP,,,3529401,95.13496,4.548484,0.3165611,91.71317,7.034127,1.252705,79.83942,16.72776,3.432827
2011,SP,,,3543303,95.19573,4.80427,0.0,94.11468,4.809147,1.076173,77.99331,18.88517,3.121516
2011,SP,,,3544103,89.87993,9.605489,0.5145798,89.58799,8.048547,2.363462,77.1685,17.14855,5.682951
2011,SP,,,3520301,83.33334,16.66667,0.0,87.42094,9.487,3.092059,80.33614,15.71429,3.94958
2011,SP,,,3520426,0.0,0.0,0.0,0.0,0.0,0.0,76.78019,13.93189,9.287926
2011,SP,,,3523305,70.49181,29.5082,0.0,90.52347,5.866426,3.610108,84.20074,12.45353,3.345725
2011,SP,,,3526100,0.0,0.0,0.0,89.44168,7.573245,2.985075,86.65231,10.33369,3.013994
2011,SP,,,3529906,0.0,0.0,0.0,87.48242,10.90014,1.61744,82.63052,14.55823,2.811245
2011,SP,,,3537206,0.0,0.0,0.0,86.86869,11.4899,1.641414,84.61539,9.42928,5.955335
2011,SP,,,3515301,0.0,0.0,0.0,97.15909,2.840909,0.0,88.88889,11.11111,0.0
2011,SP,,,3515350,0.0,0.0,0.0,99.35979,0.6402048,0.0,97.46835,2.531646,0.0
2011,SP,,,3530201,88.33334,11.66667,0.0,97.28997,2.258356,0.4516712,92.83951,6.54321,0.6172839
2011,SP,,,3532207,0.0,0.0,0.0,0.0,0.0,0.0,76.74419,7.906977,15.34884
2011,SP,,,3544251,93.57143,6.428571,0.0,97.80672,2.193283,0.0,95.3159,4.030501,0.6535948
2011,SP,,,3545506,0.0,0.0,0.0,0.0,0.0,0.0,84.90566,11.79245,3.301887
2011,SP,,,3553906,0.0,0.0,0.0,0.0,0.0,0.0,83.48348,16.51652,0.0
2011,SP,,,3554300,87.82609,12.17391,0.0,90.07299,8.248176,1.678832,82.29974,17.18346,0.5167959
2011,SP,,,3506607,0.0,0.0,0.0,89.11892,7.125662,3.755416,78.60616,13.37115,8.022691
2011,SP,,,3530607,94.81618,4.632353,0.5514706,92.73026,5.382564,1.887179,81.0118,13.89246,5.095736
2011,SP,,,3545001,0.0,0.0,0.0,94.03202,3.49345,2.474527,76.15481,15.10612,8.739077
2011,SP,,,3530706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,SP,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,SP,,,3500501,92.95775,7.042253,0.0,94.27711,4.518072,1.204819,83.43685,10.76605,5.797101
2011,SP,,,3501905,93.29446,6.413994,0.2915452,93.44748,4.247613,2.304906,84.20129,7.197191,8.601521
2011,SP,,,3512209,0.0,0.0,0.0,94.38326,2.698238,2.918502,87.11111,5.777778,7.111111
2011,SP,,,3557303,0.0,0.0,0.0,0.0,0.0,0.0,87.38095,6.190476,6.428571
2011,SP,,,3519055,0.0,0.0,0.0,0.0,0.0,0.0,87.01923,10.57692,2.403846
2011,SP,,,3522604,92.85714,7.142857,0.0,89.49036,7.227181,3.282465,76.50494,13.97125,9.523809
2011,SP,,,3527009,0.0,0.0,0.0,0.0,0.0,0.0,88.81579,2.631579,8.552631
2011,SP,,,3531209,0.0,0.0,0.0,0.0,0.0,0.0,91.57088,8.429119,0.0
2011,SP,,,3537107,0.0,0.0,0.0,96.40848,1.99048,1.601038,89.35714,6.642857,4.0
2011,SP,,,3548005,0.0,0.0,0.0,0.0,0.0,0.0,81.5625,7.34375,11.09375
2011,SP,,,3551603,91.76471,7.647059,0.5882353,95.47739,3.230438,1.292175,86.71979,5.577689,7.702523
2011,SP,,,3534401,97.33334,2.333333,0.3333333,94.55724,4.511408,0.9313557,85.48361,11.35092,3.165468
2011,SP,,,3506300,0.0,0.0,0.0,90.82569,3.669725,5.504587,77.03704,3.703704,19.25926
2011,SP,,,3509809,0.0,0.0,0.0,86.60714,6.25,7.142857,86.06061,3.030303,10.90909
2011,SP,,,3510153,0.0,0.0,0.0,0.0,0.0,0.0,95.56962,1.265823,3.164557
2011,SP,,,3557204,0.0,0.0,0.0,86.63446,6.763285,6.602254,76.30923,11.47132,12.21945
2011,SP,,,3515194,0.0,0.0,0.0,95.20548,3.082192,1.712329,84.61539,7.692307,7.692307
2011,SP,,,3519501,0.0,0.0,0.0,91.133,3.448276,5.418719,82.48175,9.854014,7.664234
2011,SP,,,3520905,0.0,0.0,0.0,0.0,0.0,0.0,72.52125,12.1813,15.29745
2011,SP,,,3534708,91.76955,7.81893,0.4115226,92.1733,3.913347,3.913347,76.98188,11.60815,11.40997
2011,SP,,,3543204,0.0,0.0,0.0,97.79874,0.9433962,1.257862,87.61468,6.880734,5.504587
2011,SP,,,3545407,0.0,0.0,0.0,90.54291,5.779335,3.677758,87.4552,8.243728,4.301075
2011,SP,,,3546405,100.0,0.0,0.0,92.66304,3.26087,4.076087,73.44772,15.11438,11.43791
2011,SP,,,3550506,0.0,0.0,0.0,97.47899,2.521008,0.0,90.78014,8.865249,0.3546099
2011,SP,,,3501103,0.0,0.0,0.0,93.51852,5.555555,0.9259259,85.33334,10.0,4.666667
2011,SP,,,3504404,0.0,0.0,0.0,75.64935,24.35065,0.0,69.65699,15.83113,14.51187
2011,SP,,,3505104,0.0,0.0,0.0,84.23237,5.186722,10.58091,75.38461,7.692307,16.92308
2011,SP,,,3507704,0.0,0.0,0.0,96.28099,0.0,3.719008,79.80296,6.403941,13.7931
2011,SP,,,3511904,0.0,0.0,0.0,96.79012,1.234568,1.975309,91.98718,3.205128,4.807693
2011,SP,,,3527702,0.0,0.0,0.0,87.32394,3.87324,8.802817,82.91457,7.035176,10.05025
2011,SP,,,3537305,91.83673,8.163265,0.0,78.34225,12.38859,9.269162,75.44247,12.00221,12.55531
2011,SP,,,3548401,0.0,0.0,0.0,98.6014,1.398601,0.0,97.09303,2.325581,0.5813953
2011,SP,,,3509700,0.0,0.0,0.0,0.0,0.0,0.0,65.32258,18.20276,16.47466
2011,SP,,,3538006,94.81216,4.830054,0.3577818,90.75343,5.54996,3.696616,78.52876,13.03977,8.431473
2011,SP,,,3548203,0.0,0.0,0.0,0.0,0.0,0.0,74.4382,12.92135,12.64045
2011,SP,,,3548609,0.0,0.0,0.0,94.47236,5.527638,0.0,82.07964,17.92035,0.0
2011,SP,,,3554805,0.0,0.0,0.0,84.88372,11.62791,3.488372,73.14897,16.77074,10.08029
2011,SP,,,3500600,0.0,0.0,0.0,0.0,0.0,0.0,98.98477,1.015228,0.0
2011,SP,,,3511706,0.0,0.0,0.0,91.57304,7.303371,1.123595,81.5,11.16667,7.333333
2011,SP,,,3538709,92.49868,7.078711,0.4226096,91.02028,6.616091,2.363627,78.43002,14.08982,7.480163
2011,SP,,,3545159,0.0,0.0,0.0,93.67946,2.257336,4.063205,83.76384,9.225092,7.01107
2011,SP,,,3547007,94.79166,5.208333,0.0,97.44898,2.040816,0.5102041,92.85714,6.666667,0.4761905
2011,SP,,,3550407,0.0,0.0,0.0,75.1046,15.48117,9.414226,69.40104,23.56771,7.03125
2011,SP,,,3515400,0.0,0.0,0.0,98.32677,1.279528,0.3937008,97.81022,2.189781,0.0
2011,SP,,,3528601,0.0,0.0,0.0,82.88973,10.64639,6.463878,80.48781,11.58537,7.926829
2011,SP,,,3533809,0.0,0.0,0.0,98.0198,1.980198,0.0,77.98165,22.01835,0.0
2011,SP,,,3538808,93.47826,6.521739,0.0,93.58897,3.894548,2.516477,86.38095,6.761905,6.857143
2011,SP,,,3551207,0.0,0.0,0.0,83.07692,16.15385,0.7692308,80.23256,7.558139,12.2093
2011,SP,,,3553005,0.0,0.0,0.0,98.79356,0.6702413,0.536193,90.48781,1.219512,8.292683
2011,SP,,,3554201,0.0,0.0,0.0,98.33334,1.333333,0.3333333,89.63964,4.054054,6.306306
2011,SP,,,3554607,0.0,0.0,0.0,92.85714,3.246753,3.896104,84.02778,7.638889,8.333333
2011,SP,,,3502002,0.0,0.0,0.0,0.0,0.0,0.0,72.43243,13.51351,14.05405
2011,SP,,,3503307,97.29729,2.702703,0.0,92.8131,4.933586,2.253321,83.04064,9.533367,7.425991
2011,SP,,,3526704,0.0,0.0,0.0,95.83709,3.153721,1.009191,86.17093,9.051144,4.777927
2011,SP,,,3539301,0.0,0.0,0.0,88.70159,10.47836,0.8200455,68.42391,27.3913,4.184783
2011,SP,,,3540705,0.0,0.0,0.0,72.18864,18.13785,9.673519,65.97041,22.01915,12.01044
2011,SP,,,3546207,0.0,0.0,0.0,100.0,0.0,0.0,88.27161,6.790123,4.938272
2011,SP,,,3546306,0.0,0.0,0.0,92.8494,6.87974,0.2708559,76.58537,15.80488,7.609756
2011,SP,,,3547502,0.0,0.0,0.0,88.66142,8.818897,2.519685,83.42857,7.619048,8.952381
2011,SP,,,3500808,90.74074,9.259259,0.0,95.83334,4.166667,0.0,82.55034,16.77852,0.671141
2011,SP,,,3501301,0.0,0.0,0.0,0.0,0.0,0.0,79.10136,9.613375,11.28527
2011,SP,,,3502408,0.0,0.0,0.0,92.674,6.593407,0.7326007,87.28323,5.780347,6.936416
2011,SP,,,3508900,0.0,0.0,0.0,94.83568,2.816901,2.347418,83.03571,5.357143,11.60714
2011,SP,,,3520608,0.0,0.0,0.0,95.68346,3.23741,1.079137,82.18623,6.477733,11.33603
2011,SP,,,3529203,0.0,0.0,0.0,91.11748,5.945559,2.936963,85.66629,8.622621,5.711086
2011,SP,,,3539202,0.0,0.0,0.0,91.76553,6.629449,1.605024,79.0099,14.85149,6.138614
2011,SP,,,3541406,0.0,0.0,0.0,87.18415,9.293645,3.522205,75.0619,18.43191,6.50619
2011,SP,,,3542404,0.0,0.0,0.0,93.91304,3.913043,2.173913,80.95238,12.94643,6.101191
2011,SP,,,3548302,0.0,0.0,0.0,94.11765,4.117647,1.764706,86.23189,7.246377,6.521739
2011,SP,,,3552908,0.0,0.0,0.0,90.60052,6.788512,2.610966,78.70968,5.483871,15.80645
2011,SP,,,3505401,0.0,0.0,0.0,88.94878,7.277628,3.773585,81.59806,14.76998,3.631961
2011,SP,,,3509254,0.0,0.0,0.0,96.88628,2.120939,0.9927798,94.63341,3.023432,2.343159
2011,SP,,,3509908,100.0,0.0,0.0,91.91821,6.815969,1.265823,85.96491,11.75439,2.280702
2011,SP,,,3514809,84.26966,15.73034,0.0,97.96533,2.034665,0.0,93.19444,6.666667,0.1388889
2011,SP,,,3524600,0.0,0.0,0.0,94.81781,2.834008,2.348178,90.52758,8.513189,0.9592326
2011,SP,,,3536208,0.0,0.0,0.0,96.63324,2.148997,1.217765,81.57327,9.806034,8.620689
2011,SP,,,3542602,100.0,0.0,0.0,96.30013,2.690815,1.009056,85.04273,10.11396,4.843305
2011,SP,,,3551801,0.0,0.0,0.0,90.80087,7.792208,1.406926,84.80138,11.05354,4.145078
2011,SP,,,3501004,0.0,0.0,0.0,92.0,4.0,4.0,80.18349,12.84404,6.972477
2011,SP,,,3505906,100.0,0.0,0.0,88.58403,6.761392,4.654581,76.62337,15.18916,8.187465
2011,SP,,,3507803,0.0,0.0,0.0,82.79816,9.174312,8.027523,75.07246,15.50725,9.42029
2011,SP,,,3509403,0.0,0.0,0.0,90.35714,6.785714,2.857143,89.65897,5.610561,4.730473
2011,SP,,,3510906,0.0,0.0,0.0,0.0,0.0,0.0,98.21429,0.0,1.785714
2011,SP,,,3513108,0.0,0.0,0.0,82.80982,14.90577,2.284409,78.75648,13.73057,7.512953
2011,SP,,,3527603,0.0,0.0,0.0,0.0,0.0,0.0,80.76923,16.28959,2.941176
2011,SP,,,3543402,87.93186,11.49232,0.5758157,85.99771,11.06993,2.932359,73.1248,20.771,6.104195
2011,SP,,,3546256,0.0,0.0,0.0,0.0,0.0,0.0,97.75281,2.247191,0.0
2011,SP,,,3547601,0.0,0.0,0.0,92.09932,6.395786,1.504891,71.75793,18.25168,9.990394
2011,SP,,,3547908,0.0,0.0,0.0,95.47739,4.522613,0.0,92.36948,7.630522,0.0
2011,SP,,,3550902,94.3662,5.633803,0.0,84.16928,15.51724,0.3134796,75.10121,18.42105,6.477733
2011,SP,,,3551405,0.0,0.0,0.0,90.50505,6.262626,3.232323,83.06636,6.407323,10.52632
2011,SP,,,3551504,0.0,0.0,0.0,88.32787,8.0,3.672131,72.71541,15.6658,11.6188
2011,SP,,,3509106,0.0,0.0,0.0,94.72141,4.105572,1.17302,74.19355,24.88479,0.921659
2011,SP,,,3515129,0.0,0.0,0.0,0.0,0.0,0.0,72.8,3.2,24.0
2011,SP,,,3528700,0.0,0.0,0.0,97.51244,1.492537,0.9950249,83.89262,4.026845,12.08054
2011,SP,,,3538303,0.0,0.0,0.0,91.70731,7.317073,0.9756098,95.27559,2.362205,2.362205
2011,SP,,,3541208,0.0,0.0,0.0,0.0,0.0,0.0,81.53846,10.98901,7.472528
2011,SP,,,3541307,97.26776,2.73224,0.0,96.96181,2.777778,0.2604167,80.04601,13.39851,6.555491
2011,SP,,,3541505,0.0,0.0,0.0,90.57498,9.010077,0.4149378,76.73772,20.66728,2.594995
2011,SP,,,3543238,0.0,0.0,0.0,94.02985,5.970149,0.0,91.30434,8.695652,0.0
2011,SP,,,3547700,0.0,0.0,0.0,87.97927,8.393783,3.626943,75.0646,14.34109,10.59432
2011,SP,,,3547809,95.68327,3.872718,0.4440059,88.8294,7.846923,3.323678,74.38853,18.09451,7.516968
2011,SP,,,3506359,0.0,0.0,0.0,86.43519,11.15741,2.407408,78.69464,16.78322,4.522144
2011,SP,,,3513504,87.39838,12.60163,0.0,89.87575,10.03221,0.09203865,74.06593,18.48596,7.448107
2011,SP,,,3518701,93.67661,5.781391,0.5420054,84.98553,12.56026,2.454203,78.38907,15.80782,5.803109
2011,SP,,,3548500,85.71429,13.83929,0.4464286,79.42464,17.29206,3.283302,76.12202,18.58325,5.294726
